,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
1121,5,Dozen 1,Red,Odd,Low,Column 2
1122,1,Dozen 1,Red,Odd,Low,Column 1
1123,12,Dozen 1,Red,Even,Low,Column 3
1124,32,Dozen 3,Red,Even,High,Column 2
1125,3,Dozen 1,Red,Odd,Low,Column 3
1126,7,Dozen 1,Red,Odd,Low,Column 1
1127,27,Dozen 3,Red,Odd,High,Column 3
1128,31,Dozen 3,Black,Odd,High,Column 1
1129,18,Dozen 2,Red,Even,Low,Column 3
1130,2,Dozen 1,Black,Even,Low,Column 2
1131,1,Dozen 1,Red,Odd,Low,Column 1
1132,7,Dozen 1,Red,Odd,Low,Column 1
1133,35,Dozen 3,Black,Odd,High,Column 2
1134,5,Dozen 1,Red,Odd,Low,Column 2
1135,27,Dozen 3,Red,Odd,High,Column 3
1136,27,Dozen 3,Red,Odd,High,Column 3
1137,11,Dozen 1,Black,Odd,Low,Column 2
1138,21,Dozen 2,Red,Odd,High,Column 3
1139,24,Dozen 2,Black,Even,High,Column 3
1140,11,Dozen 1,Black,Odd,Low,Column 2
1141,31,Dozen 3,Black,Odd,High,Column 1
1142,36,Dozen 3,Red,Even,High,Column 3
1143,34,Dozen 3,Red,Even,High,Column 1
1144,2,Dozen 1,Black,Even,Low,Column 2
1145,23,Dozen 2,Red,Odd,High,Column 2
1146,8,Dozen 1,Black,Even,Low,Column 2
1147,30,Dozen 3,Red,Even,High,Column 3
1148,33,Dozen 3,Black,Odd,High,Column 3
1149,12,Dozen 1,Red,Even,Low,Column 3
1150,26,Dozen 3,Black,Even,High,Column 2
1151,27,Dozen 3,Red,Odd,High,Column 3
1152,8,Dozen 1,Black,Even,Low,Column 2
1153,3,Dozen 1,Red,Odd,Low,Column 3
1154,20,Dozen 2,Black,Even,High,Column 2
1155,13,Dozen 2,Black,Odd,Low,Column 1
1156,22,Dozen 2,Black,Even,High,Column 1
1157,26,Dozen 3,Black,Even,High,Column 2
1158,24,Dozen 2,Black,Even,High,Column 3
1159,21,Dozen 2,Red,Odd,High,Column 3
1160,34,Dozen 3,Red,Even,High,Column 1
1161,30,Dozen 3,Red,Even,High,Column 3
1162,24,Dozen 2,Black,Even,High,Column 3
1163,25,Dozen 3,Red,Odd,High,Column 1
1164,1,Dozen 1,Red,Odd,Low,Column 1
1165,35,Dozen 3,Black,Odd,High,Column 2
1166,30,Dozen 3,Red,Even,High,Column 3
1167,13,Dozen 2,Black,Odd,Low,Column 1
1168,32,Dozen 3,Red,Even,High,Column 2
1169,16,Dozen 2,Red,Even,Low,Column 1
1170,22,Dozen 2,Black,Even,High,Column 1
1171,12,Dozen 1,Red,Even,Low,Column 3
1172,33,Dozen 3,Black,Odd,High,Column 3
1173,30,Dozen 3,Red,Even,High,Column 3
1174,1,Dozen 1,Red,Odd,Low,Column 1
1175,29,Dozen 3,Black,Odd,High,Column 2
1176,35,Dozen 3,Black,Odd,High,Column 2
1177,19,Dozen 2,Red,Odd,High,Column 1
1178,29,Dozen 3,Black,Odd,High,Column 2
1179,33,Dozen 3,Black,Odd,High,Column 3
1180,3,Dozen 1,Red,Odd,Low,Column 3
1181,31,Dozen 3,Black,Odd,High,Column 1
1182,24,Dozen 2,Black,Even,High,Column 3
1183,15,Dozen 2,Black,Odd,Low,Column 3
1184,35,Dozen 3,Black,Odd,High,Column 2
1185,16,Dozen 2,Red,Even,Low,Column 1
1186,8,Dozen 1,Black,Even,Low,Column 2
1187,1,Dozen 1,Red,Odd,Low,Column 1
1188,9,Dozen 1,Red,Odd,Low,Column 3
1189,34,Dozen 3,Red,Even,High,Column 1
1190,7,Dozen 1,Red,Odd,Low,Column 1
1191,34,Dozen 3,Red,Even,High,Column 1
1192,10,Dozen 1,Black,Even,Low,Column 1
1193,19,Dozen 2,Red,Odd,High,Column 1
1194,14,Dozen 2,Red,Even,Low,Column 2
1195,32,Dozen 3,Red,Even,High,Column 2
1196,21,Dozen 2,Red,Odd,High,Column 3
1197,4,Dozen 1,Black,Even,Low,Column 1
1198,29,Dozen 3,Black,Odd,High,Column 2
1199,25,Dozen 3,Red,Odd,High,Column 1
1200,5,Dozen 1,Red,Odd,Low,Column 2
1201,27,Dozen 3,Red,Odd,High,Column 3
1202,10,Dozen 1,Black,Even,Low,Column 1
1203,22,Dozen 2,Black,Even,High,Column 1
1204,0,0,0,0,0,0
1205,35,Dozen 3,Black,Odd,High,Column 2
1206,30,Dozen 3,Red,Even,High,Column 3
1207,5,Dozen 1,Red,Odd,Low,Column 2
1208,1,Dozen 1,Red,Odd,Low,Column 1
1209,21,Dozen 2,Red,Odd,High,Column 3
1210,2,Dozen 1,Black,Even,Low,Column 2
1211,10,Dozen 1,Black,Even,Low,Column 1
1212,29,Dozen 3,Black,Odd,High,Column 2
1213,35,Dozen 3,Black,Odd,High,Column 2
1214,14,Dozen 2,Red,Even,Low,Column 2
1215,23,Dozen 2,Red,Odd,High,Column 2
1216,13,Dozen 2,Black,Odd,Low,Column 1
1217,33,Dozen 3,Black,Odd,High,Column 3
1218,33,Dozen 3,Black,Odd,High,Column 3
1219,24,Dozen 2,Black,Even,High,Column 3
1220,32,Dozen 3,Red,Even,High,Column 2
1221,1,Dozen 1,Red,Odd,Low,Column 1
1222,6,Dozen 1,Black,Even,Low,Column 3
1223,31,Dozen 3,Black,Odd,High,Column 1
1224,11,Dozen 1,Black,Odd,Low,Column 2
1225,32,Dozen 3,Red,Even,High,Column 2
1226,27,Dozen 3,Red,Odd,High,Column 3
1227,9,Dozen 1,Red,Odd,Low,Column 3
1228,35,Dozen 3,Black,Odd,High,Column 2
1229,34,Dozen 3,Red,Even,High,Column 1
1230,26,Dozen 3,Black,Even,High,Column 2
1231,18,Dozen 2,Red,Even,Low,Column 3
1232,13,Dozen 2,Black,Odd,Low,Column 1
1233,26,Dozen 3,Black,Even,High,Column 2
1234,15,Dozen 2,Black,Odd,Low,Column 3
1235,30,Dozen 3,Red,Even,High,Column 3
1236,3,Dozen 1,Red,Odd,Low,Column 3
1237,9,Dozen 1,Red,Odd,Low,Column 3
1238,23,Dozen 2,Red,Odd,High,Column 2
1239,29,Dozen 3,Black,Odd,High,Column 2
1240,25,Dozen 3,Red,Odd,High,Column 1
1241,0,0,0,0,0,0
1242,8,Dozen 1,Black,Even,Low,Column 2
1243,3,Dozen 1,Red,Odd,Low,Column 3
1244,16,Dozen 2,Red,Even,Low,Column 1
1245,36,Dozen 3,Red,Even,High,Column 3
1246,24,Dozen 2,Black,Even,High,Column 3
1247,3,Dozen 1,Red,Odd,Low,Column 3
1248,16,Dozen 2,Red,Even,Low,Column 1
1249,24,Dozen 2,Black,Even,High,Column 3
1250,23,Dozen 2,Red,Odd,High,Column 2
1251,6,Dozen 1,Black,Even,Low,Column 3
1252,19,Dozen 2,Red,Odd,High,Column 1
1253,16,Dozen 2,Red,Even,Low,Column 1
1254,25,Dozen 3,Red,Odd,High,Column 1
1255,17,Dozen 2,Black,Odd,Low,Column 2
1256,19,Dozen 2,Red,Odd,High,Column 1
1257,34,Dozen 3,Red,Even,High,Column 1
1258,19,Dozen 2,Red,Odd,High,Column 1
1259,3,Dozen 1,Red,Odd,Low,Column 3
1260,25,Dozen 3,Red,Odd,High,Column 1
1261,16,Dozen 2,Red,Even,Low,Column 1
1262,17,Dozen 2,Black,Odd,Low,Column 2
1263,14,Dozen 2,Red,Even,Low,Column 2
1264,34,Dozen 3,Red,Even,High,Column 1
1265,3,Dozen 1,Red,Odd,Low,Column 3
1266,17,Dozen 2,Black,Odd,Low,Column 2
1267,24,Dozen 2,Black,Even,High,Column 3
1268,21,Dozen 2,Red,Odd,High,Column 3
1269,1,Dozen 1,Red,Odd,Low,Column 1
1270,4,Dozen 1,Black,Even,Low,Column 1
1271,3,Dozen 1,Red,Odd,Low,Column 3
1272,10,Dozen 1,Black,Even,Low,Column 1
1273,29,Dozen 3,Black,Odd,High,Column 2
1274,31,Dozen 3,Black,Odd,High,Column 1
1275,36,Dozen 3,Red,Even,High,Column 3
1276,25,Dozen 3,Red,Odd,High,Column 1
1277,32,Dozen 3,Red,Even,High,Column 2
1278,20,Dozen 2,Black,Even,High,Column 2
1279,36,Dozen 3,Red,Even,High,Column 3
1280,0,0,0,0,0,0
1281,6,Dozen 1,Black,Even,Low,Column 3
1282,23,Dozen 2,Red,Odd,High,Column 2
1283,30,Dozen 3,Red,Even,High,Column 3
1284,34,Dozen 3,Red,Even,High,Column 1
1285,28,Dozen 3,Black,Even,High,Column 1
1286,9,Dozen 1,Red,Odd,Low,Column 3
1287,2,Dozen 1,Black,Even,Low,Column 2
1288,3,Dozen 1,Red,Odd,Low,Column 3
1289,26,Dozen 3,Black,Even,High,Column 2
1290,21,Dozen 2,Red,Odd,High,Column 3
1291,34,Dozen 3,Red,Even,High,Column 1
1292,24,Dozen 2,Black,Even,High,Column 3
1293,5,Dozen 1,Red,Odd,Low,Column 2
1294,21,Dozen 2,Red,Odd,High,Column 3
1295,7,Dozen 1,Red,Odd,Low,Column 1
1296,11,Dozen 1,Black,Odd,Low,Column 2
1297,4,Dozen 1,Black,Even,Low,Column 1
1298,30,Dozen 3,Red,Even,High,Column 3
1299,27,Dozen 3,Red,Odd,High,Column 3
1300,6,Dozen 1,Black,Even,Low,Column 3
1301,33,Dozen 3,Black,Odd,High,Column 3
1302,13,Dozen 2,Black,Odd,Low,Column 1
1303,13,Dozen 2,Black,Odd,Low,Column 1
1304,21,Dozen 2,Red,Odd,High,Column 3
1305,1,Dozen 1,Red,Odd,Low,Column 1
1306,25,Dozen 3,Red,Odd,High,Column 1
1307,30,Dozen 3,Red,Even,High,Column 3
1308,25,Dozen 3,Red,Odd,High,Column 1
1309,7,Dozen 1,Red,Odd,Low,Column 1
1310,5,Dozen 1,Red,Odd,Low,Column 2
1311,11,Dozen 1,Black,Odd,Low,Column 2
1312,20,Dozen 2,Black,Even,High,Column 2
1313,4,Dozen 1,Black,Even,Low,Column 1
1314,29,Dozen 3,Black,Odd,High,Column 2
1315,17,Dozen 2,Black,Odd,Low,Column 2
1316,27,Dozen 3,Red,Odd,High,Column 3
1317,7,Dozen 1,Red,Odd,Low,Column 1
1318,18,Dozen 2,Red,Even,Low,Column 3
1319,3,Dozen 1,Red,Odd,Low,Column 3
1320,27,Dozen 3,Red,Odd,High,Column 3
1321,15,Dozen 2,Black,Odd,Low,Column 3
1322,10,Dozen 1,Black,Even,Low,Column 1
1323,8,Dozen 1,Black,Even,Low,Column 2
1324,24,Dozen 2,Black,Even,High,Column 3
1325,17,Dozen 2,Black,Odd,Low,Column 2
1326,6,Dozen 1,Black,Even,Low,Column 3
1327,8,Dozen 1,Black,Even,Low,Column 2
1328,29,Dozen 3,Black,Odd,High,Column 2
1329,7,Dozen 1,Red,Odd,Low,Column 1
1330,35,Dozen 3,Black,Odd,High,Column 2
1331,24,Dozen 2,Black,Even,High,Column 3
1332,3,Dozen 1,Red,Odd,Low,Column 3
1333,2,Dozen 1,Black,Even,Low,Column 2
1334,34,Dozen 3,Red,Even,High,Column 1
1335,23,Dozen 2,Red,Odd,High,Column 2
1336,13,Dozen 2,Black,Odd,Low,Column 1
1337,6,Dozen 1,Black,Even,Low,Column 3
1338,5,Dozen 1,Red,Odd,Low,Column 2
1339,15,Dozen 2,Black,Odd,Low,Column 3
1340,34,Dozen 3,Red,Even,High,Column 1
1341,6,Dozen 1,Black,Even,Low,Column 3
1342,3,Dozen 1,Red,Odd,Low,Column 3
1343,14,Dozen 2,Red,Even,Low,Column 2
1344,10,Dozen 1,Black,Even,Low,Column 1
1345,16,Dozen 2,Red,Even,Low,Column 1
1346,1,Dozen 1,Red,Odd,Low,Column 1
1347,33,Dozen 3,Black,Odd,High,Column 3
1348,12,Dozen 1,Red,Even,Low,Column 3
1349,19,Dozen 2,Red,Odd,High,Column 1
1350,22,Dozen 2,Black,Even,High,Column 1
1351,15,Dozen 2,Black,Odd,Low,Column 3
1352,3,Dozen 1,Red,Odd,Low,Column 3
1353,14,Dozen 2,Red,Even,Low,Column 2
1354,17,Dozen 2,Black,Odd,Low,Column 2
1355,24,Dozen 2,Black,Even,High,Column 3
1356,3,Dozen 1,Red,Odd,Low,Column 3
1357,36,Dozen 3,Red,Even,High,Column 3
1358,12,Dozen 1,Red,Even,Low,Column 3
1359,19,Dozen 2,Red,Odd,High,Column 1
1360,22,Dozen 2,Black,Even,High,Column 1
1361,24,Dozen 2,Black,Even,High,Column 3
1362,33,Dozen 3,Black,Odd,High,Column 3
1363,27,Dozen 3,Red,Odd,High,Column 3
1364,10,Dozen 1,Black,Even,Low,Column 1
1365,21,Dozen 2,Red,Odd,High,Column 3
1366,26,Dozen 3,Black,Even,High,Column 2
1367,32,Dozen 3,Red,Even,High,Column 2
1368,34,Dozen 3,Red,Even,High,Column 1
1369,36,Dozen 3,Red,Even,High,Column 3
1370,1,Dozen 1,Red,Odd,Low,Column 1
1371,24,Dozen 2,Black,Even,High,Column 3
1372,19,Dozen 2,Red,Odd,High,Column 1
1373,5,Dozen 1,Red,Odd,Low,Column 2
1374,5,Dozen 1,Red,Odd,Low,Column 2
1375,14,Dozen 2,Red,Even,Low,Column 2
1376,24,Dozen 2,Black,Even,High,Column 3
1377,16,Dozen 2,Red,Even,Low,Column 1
1378,6,Dozen 1,Black,Even,Low,Column 3
1379,30,Dozen 3,Red,Even,High,Column 3
1380,26,Dozen 3,Black,Even,High,Column 2
1381,21,Dozen 2,Red,Odd,High,Column 3
1382,21,Dozen 2,Red,Odd,High,Column 3
1383,24,Dozen 2,Black,Even,High,Column 3
1384,18,Dozen 2,Red,Even,Low,Column 3
1385,0,0,0,0,0,0
1386,20,Dozen 2,Black,Even,High,Column 2
1387,4,Dozen 1,Black,Even,Low,Column 1
1388,34,Dozen 3,Red,Even,High,Column 1
1389,0,0,0,0,0,0
1390,35,Dozen 3,Black,Odd,High,Column 2
1391,29,Dozen 3,Black,Odd,High,Column 2
1392,32,Dozen 3,Red,Even,High,Column 2
1393,23,Dozen 2,Red,Odd,High,Column 2
1394,1,Dozen 1,Red,Odd,Low,Column 1
1395,26,Dozen 3,Black,Even,High,Column 2
1396,19,Dozen 2,Red,Odd,High,Column 1
1397,8,Dozen 1,Black,Even,Low,Column 2
1398,32,Dozen 3,Red,Even,High,Column 2
1399,21,Dozen 2,Red,Odd,High,Column 3
1400,28,Dozen 3,Black,Even,High,Column 1
1401,19,Dozen 2,Red,Odd,High,Column 1
1402,6,Dozen 1,Black,Even,Low,Column 3
1403,27,Dozen 3,Red,Odd,High,Column 3
1404,17,Dozen 2,Black,Odd,Low,Column 2
1405,24,Dozen 2,Black,Even,High,Column 3
1406,26,Dozen 3,Black,Even,High,Column 2
1407,10,Dozen 1,Black,Even,Low,Column 1
1408,1,Dozen 1,Red,Odd,Low,Column 1
1409,25,Dozen 3,Red,Odd,High,Column 1
1410,30,Dozen 3,Red,Even,High,Column 3
1411,13,Dozen 2,Black,Odd,Low,Column 1
1412,9,Dozen 1,Red,Odd,Low,Column 3
1413,17,Dozen 2,Black,Odd,Low,Column 2
1414,1,Dozen 1,Red,Odd,Low,Column 1
1415,30,Dozen 3,Red,Even,High,Column 3
1416,9,Dozen 1,Red,Odd,Low,Column 3
1417,6,Dozen 1,Black,Even,Low,Column 3
1418,28,Dozen 3,Black,Even,High,Column 1
1419,13,Dozen 2,Black,Odd,Low,Column 1
1420,8,Dozen 1,Black,Even,Low,Column 2
1421,6,Dozen 1,Black,Even,Low,Column 3
1422,22,Dozen 2,Black,Even,High,Column 1
1423,26,Dozen 3,Black,Even,High,Column 2
1424,26,Dozen 3,Black,Even,High,Column 2
1425,29,Dozen 3,Black,Odd,High,Column 2
1426,0,0,0,0,0,0
1427,23,Dozen 2,Red,Odd,High,Column 2
1428,5,Dozen 1,Red,Odd,Low,Column 2
1429,35,Dozen 3,Black,Odd,High,Column 2
1430,10,Dozen 1,Black,Even,Low,Column 1
1431,29,Dozen 3,Black,Odd,High,Column 2
1432,25,Dozen 3,Red,Odd,High,Column 1
1433,35,Dozen 3,Black,Odd,High,Column 2
1434,30,Dozen 3,Red,Even,High,Column 3
1435,1,Dozen 1,Red,Odd,Low,Column 1
1436,26,Dozen 3,Black,Even,High,Column 2
1437,20,Dozen 2,Black,Even,High,Column 2
1438,0,0,0,0,0,0
1439,18,Dozen 2,Red,Even,Low,Column 3
1440,5,Dozen 1,Red,Odd,Low,Column 2
1441,7,Dozen 1,Red,Odd,Low,Column 1
1442,0,0,0,0,0,0
1443,10,Dozen 1,Black,Even,Low,Column 1
1444,28,Dozen 3,Black,Even,High,Column 1
1445,24,Dozen 2,Black,Even,High,Column 3
1446,9,Dozen 1,Red,Odd,Low,Column 3
1447,0,0,0,0,0,0
1448,18,Dozen 2,Red,Even,Low,Column 3
1449,12,Dozen 1,Red,Even,Low,Column 3
1450,31,Dozen 3,Black,Odd,High,Column 1
1451,11,Dozen 1,Black,Odd,Low,Column 2
1452,33,Dozen 3,Black,Odd,High,Column 3
1453,34,Dozen 3,Red,Even,High,Column 1
1454,0,0,0,0,0,0
1455,25,Dozen 3,Red,Odd,High,Column 1
1456,4,Dozen 1,Black,Even,Low,Column 1
1457,19,Dozen 2,Red,Odd,High,Column 1
1458,29,Dozen 3,Black,Odd,High,Column 2
1459,15,Dozen 2,Black,Odd,Low,Column 3
1460,24,Dozen 2,Black,Even,High,Column 3
1461,21,Dozen 2,Red,Odd,High,Column 3
1462,14,Dozen 2,Red,Even,Low,Column 2
1463,10,Dozen 1,Black,Even,Low,Column 1
1464,18,Dozen 2,Red,Even,Low,Column 3
1465,12,Dozen 1,Red,Even,Low,Column 3
1466,20,Dozen 2,Black,Even,High,Column 2
1467,13,Dozen 2,Black,Odd,Low,Column 1
1468,17,Dozen 2,Black,Odd,Low,Column 2
1469,25,Dozen 3,Red,Odd,High,Column 1
1470,2,Dozen 1,Black,Even,Low,Column 2
1471,22,Dozen 2,Black,Even,High,Column 1
1472,29,Dozen 3,Black,Odd,High,Column 2
1473,30,Dozen 3,Red,Even,High,Column 3
1474,18,Dozen 2,Red,Even,Low,Column 3
1475,8,Dozen 1,Black,Even,Low,Column 2
1476,31,Dozen 3,Black,Odd,High,Column 1
1477,13,Dozen 2,Black,Odd,Low,Column 1
1478,12,Dozen 1,Red,Even,Low,Column 3
1479,20,Dozen 2,Black,Even,High,Column 2
1480,18,Dozen 2,Red,Even,Low,Column 3
1481,10,Dozen 1,Black,Even,Low,Column 1
1482,8,Dozen 1,Black,Even,Low,Column 2
1483,26,Dozen 3,Black,Even,High,Column 2
1484,1,Dozen 1,Red,Odd,Low,Column 1
1485,36,Dozen 3,Red,Even,High,Column 3
1486,19,Dozen 2,Red,Odd,High,Column 1
1487,35,Dozen 3,Black,Odd,High,Column 2
1488,35,Dozen 3,Black,Odd,High,Column 2
1489,23,Dozen 2,Red,Odd,High,Column 2
1490,5,Dozen 1,Red,Odd,Low,Column 2
1491,17,Dozen 2,Black,Odd,Low,Column 2
1492,33,Dozen 3,Black,Odd,High,Column 3
1493,35,Dozen 3,Black,Odd,High,Column 2
1494,23,Dozen 2,Red,Odd,High,Column 2
1495,17,Dozen 2,Black,Odd,Low,Column 2
1496,34,Dozen 3,Red,Even,High,Column 1
1497,31,Dozen 3,Black,Odd,High,Column 1
1498,8,Dozen 1,Black,Even,Low,Column 2
1499,5,Dozen 1,Red,Odd,Low,Column 2
1500,0,0,0,0,0,0
1501,23,Dozen 2,Red,Odd,High,Column 2
1502,33,Dozen 3,Black,Odd,High,Column 3
1503,28,Dozen 3,Black,Even,High,Column 1
1504,28,Dozen 3,Black,Even,High,Column 1
1505,23,Dozen 2,Red,Odd,High,Column 2
1506,36,Dozen 3,Red,Even,High,Column 3
1507,16,Dozen 2,Red,Even,Low,Column 1
1508,19,Dozen 2,Red,Odd,High,Column 1
1509,11,Dozen 1,Black,Odd,Low,Column 2
1510,18,Dozen 2,Red,Even,Low,Column 3
1511,32,Dozen 3,Red,Even,High,Column 2
1512,10,Dozen 1,Black,Even,Low,Column 1
1513,34,Dozen 3,Red,Even,High,Column 1
1514,35,Dozen 3,Black,Odd,High,Column 2
1515,20,Dozen 2,Black,Even,High,Column 2
1516,17,Dozen 2,Black,Odd,Low,Column 2
1517,11,Dozen 1,Black,Odd,Low,Column 2
1518,11,Dozen 1,Black,Odd,Low,Column 2
1519,1,Dozen 1,Red,Odd,Low,Column 1
1520,3,Dozen 1,Red,Odd,Low,Column 3
1521,19,Dozen 2,Red,Odd,High,Column 1
1522,23,Dozen 2,Red,Odd,High,Column 2
1523,8,Dozen 1,Black,Even,Low,Column 2
1524,14,Dozen 2,Red,Even,Low,Column 2
1525,1,Dozen 1,Red,Odd,Low,Column 1
1526,2,Dozen 1,Black,Even,Low,Column 2
1527,32,Dozen 3,Red,Even,High,Column 2
1528,13,Dozen 2,Black,Odd,Low,Column 1
1529,13,Dozen 2,Black,Odd,Low,Column 1
1530,36,Dozen 3,Red,Even,High,Column 3
1531,5,Dozen 1,Red,Odd,Low,Column 2
1532,19,Dozen 2,Red,Odd,High,Column 1
1533,6,Dozen 1,Black,Even,Low,Column 3
1534,29,Dozen 3,Black,Odd,High,Column 2
1535,31,Dozen 3,Black,Odd,High,Column 1
1536,27,Dozen 3,Red,Odd,High,Column 3
1537,3,Dozen 1,Red,Odd,Low,Column 3
1538,30,Dozen 3,Red,Even,High,Column 3
1539,30,Dozen 3,Red,Even,High,Column 3
1540,29,Dozen 3,Black,Odd,High,Column 2
1541,33,Dozen 3,Black,Odd,High,Column 3
1542,14,Dozen 2,Red,Even,Low,Column 2
1543,33,Dozen 3,Black,Odd,High,Column 3
1544,2,Dozen 1,Black,Even,Low,Column 2
1545,29,Dozen 3,Black,Odd,High,Column 2
1546,1,Dozen 1,Red,Odd,Low,Column 1
1547,21,Dozen 2,Red,Odd,High,Column 3
1548,26,Dozen 3,Black,Even,High,Column 2
1549,22,Dozen 2,Black,Even,High,Column 1
1550,3,Dozen 1,Red,Odd,Low,Column 3
1551,8,Dozen 1,Black,Even,Low,Column 2
1552,28,Dozen 3,Black,Even,High,Column 1
1553,7,Dozen 1,Red,Odd,Low,Column 1
1554,5,Dozen 1,Red,Odd,Low,Column 2
1555,6,Dozen 1,Black,Even,Low,Column 3
1556,11,Dozen 1,Black,Odd,Low,Column 2
1557,8,Dozen 1,Black,Even,Low,Column 2
1558,36,Dozen 3,Red,Even,High,Column 3
1559,9,Dozen 1,Red,Odd,Low,Column 3
1560,33,Dozen 3,Black,Odd,High,Column 3
1561,15,Dozen 2,Black,Odd,Low,Column 3
1562,36,Dozen 3,Red,Even,High,Column 3
1563,29,Dozen 3,Black,Odd,High,Column 2
1564,35,Dozen 3,Black,Odd,High,Column 2
1565,6,Dozen 1,Black,Even,Low,Column 3
1566,1,Dozen 1,Red,Odd,Low,Column 1
1567,23,Dozen 2,Red,Odd,High,Column 2
1568,26,Dozen 3,Black,Even,High,Column 2
1569,1,Dozen 1,Red,Odd,Low,Column 1
1570,12,Dozen 1,Red,Even,Low,Column 3
1571,6,Dozen 1,Black,Even,Low,Column 3
1572,3,Dozen 1,Red,Odd,Low,Column 3
1573,6,Dozen 1,Black,Even,Low,Column 3
1574,36,Dozen 3,Red,Even,High,Column 3
1575,24,Dozen 2,Black,Even,High,Column 3
1576,4,Dozen 1,Black,Even,Low,Column 1
1577,11,Dozen 1,Black,Odd,Low,Column 2
1578,34,Dozen 3,Red,Even,High,Column 1
1579,25,Dozen 3,Red,Odd,High,Column 1
1580,13,Dozen 2,Black,Odd,Low,Column 1
1581,21,Dozen 2,Red,Odd,High,Column 3
1582,14,Dozen 2,Red,Even,Low,Column 2
1583,4,Dozen 1,Black,Even,Low,Column 1
1584,0,0,0,0,0,0
1585,24,Dozen 2,Black,Even,High,Column 3
1586,10,Dozen 1,Black,Even,Low,Column 1
1587,9,Dozen 1,Red,Odd,Low,Column 3
1588,5,Dozen 1,Red,Odd,Low,Column 2
1589,10,Dozen 1,Black,Even,Low,Column 1
1590,18,Dozen 2,Red,Even,Low,Column 3
1591,14,Dozen 2,Red,Even,Low,Column 2
1592,27,Dozen 3,Red,Odd,High,Column 3
1593,31,Dozen 3,Black,Odd,High,Column 1
1594,20,Dozen 2,Black,Even,High,Column 2
1595,25,Dozen 3,Red,Odd,High,Column 1
1596,21,Dozen 2,Red,Odd,High,Column 3
1597,3,Dozen 1,Red,Odd,Low,Column 3
1598,31,Dozen 3,Black,Odd,High,Column 1
1599,26,Dozen 3,Black,Even,High,Column 2
1600,8,Dozen 1,Black,Even,Low,Column 2
1601,6,Dozen 1,Black,Even,Low,Column 3
1602,16,Dozen 2,Red,Even,Low,Column 1
1603,4,Dozen 1,Black,Even,Low,Column 1
1604,17,Dozen 2,Black,Odd,Low,Column 2
1605,15,Dozen 2,Black,Odd,Low,Column 3
1606,22,Dozen 2,Black,Even,High,Column 1
1607,20,Dozen 2,Black,Even,High,Column 2
1608,3,Dozen 1,Red,Odd,Low,Column 3
1609,24,Dozen 2,Black,Even,High,Column 3
1610,13,Dozen 2,Black,Odd,Low,Column 1
1611,17,Dozen 2,Black,Odd,Low,Column 2
1612,2,Dozen 1,Black,Even,Low,Column 2
1613,13,Dozen 2,Black,Odd,Low,Column 1
1614,4,Dozen 1,Black,Even,Low,Column 1
1615,22,Dozen 2,Black,Even,High,Column 1
1616,5,Dozen 1,Red,Odd,Low,Column 2
1617,26,Dozen 3,Black,Even,High,Column 2
1618,21,Dozen 2,Red,Odd,High,Column 3
1619,1,Dozen 1,Red,Odd,Low,Column 1
1620,16,Dozen 2,Red,Even,Low,Column 1
1621,8,Dozen 1,Black,Even,Low,Column 2
1622,32,Dozen 3,Red,Even,High,Column 2
1623,27,Dozen 3,Red,Odd,High,Column 3
1624,5,Dozen 1,Red,Odd,Low,Column 2
1625,11,Dozen 1,Black,Odd,Low,Column 2
1626,24,Dozen 2,Black,Even,High,Column 3
1627,35,Dozen 3,Black,Odd,High,Column 2
1628,0,0,0,0,0,0
1629,6,Dozen 1,Black,Even,Low,Column 3
1630,27,Dozen 3,Red,Odd,High,Column 3
1631,5,Dozen 1,Red,Odd,Low,Column 2
1632,27,Dozen 3,Red,Odd,High,Column 3
1633,1,Dozen 1,Red,Odd,Low,Column 1
1634,31,Dozen 3,Black,Odd,High,Column 1
1635,35,Dozen 3,Black,Odd,High,Column 2
1636,8,Dozen 1,Black,Even,Low,Column 2
1637,28,Dozen 3,Black,Even,High,Column 1
1638,34,Dozen 3,Red,Even,High,Column 1
1639,19,Dozen 2,Red,Odd,High,Column 1
1640,35,Dozen 3,Black,Odd,High,Column 2
1641,22,Dozen 2,Black,Even,High,Column 1
1642,27,Dozen 3,Red,Odd,High,Column 3
1643,19,Dozen 2,Red,Odd,High,Column 1
1644,23,Dozen 2,Red,Odd,High,Column 2
1645,35,Dozen 3,Black,Odd,High,Column 2
1646,22,Dozen 2,Black,Even,High,Column 1
1647,34,Dozen 3,Red,Even,High,Column 1
1648,11,Dozen 1,Black,Odd,Low,Column 2
1649,19,Dozen 2,Red,Odd,High,Column 1
1650,22,Dozen 2,Black,Even,High,Column 1
1651,26,Dozen 3,Black,Even,High,Column 2
1652,32,Dozen 3,Red,Even,High,Column 2
1653,0,0,0,0,0,0
1654,35,Dozen 3,Black,Odd,High,Column 2
1655,36,Dozen 3,Red,Even,High,Column 3
1656,13,Dozen 2,Black,Odd,Low,Column 1
1657,19,Dozen 2,Red,Odd,High,Column 1
1658,5,Dozen 1,Red,Odd,Low,Column 2
1659,22,Dozen 2,Black,Even,High,Column 1
1660,13,Dozen 2,Black,Odd,Low,Column 1
1661,21,Dozen 2,Red,Odd,High,Column 3
1662,15,Dozen 2,Black,Odd,Low,Column 3
1663,23,Dozen 2,Red,Odd,High,Column 2
