,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
1124,35,Dozen 3,Black,Odd,High,Column 2
1125,5,Dozen 1,Red,Odd,Low,Column 2
1126,23,Dozen 2,Red,Odd,High,Column 2
1127,29,Dozen 3,Black,Odd,High,Column 2
1128,8,Dozen 1,Black,Even,Low,Column 2
1129,22,Dozen 2,Black,Even,High,Column 1
1130,8,Dozen 1,Black,Even,Low,Column 2
1131,2,Dozen 1,Black,Even,Low,Column 2
1132,22,Dozen 2,Black,Even,High,Column 1
1133,36,Dozen 3,Red,Even,High,Column 3
1134,25,Dozen 3,Red,Odd,High,Column 1
1135,21,Dozen 2,Red,Odd,High,Column 3
1136,17,Dozen 2,Black,Odd,Low,Column 2
1137,5,Dozen 1,Red,Odd,Low,Column 2
1138,32,Dozen 3,Red,Even,High,Column 2
1139,29,Dozen 3,Black,Odd,High,Column 2
1140,1,Dozen 1,Red,Odd,Low,Column 1
1141,31,Dozen 3,Black,Odd,High,Column 1
1142,5,Dozen 1,Red,Odd,Low,Column 2
1143,31,Dozen 3,Black,Odd,High,Column 1
1144,2,Dozen 1,Black,Even,Low,Column 2
1145,7,Dozen 1,Red,Odd,Low,Column 1
1146,31,Dozen 3,Black,Odd,High,Column 1
1147,34,Dozen 3,Red,Even,High,Column 1
1148,24,Dozen 2,Black,Even,High,Column 3
1149,34,Dozen 3,Red,Even,High,Column 1
1150,22,Dozen 2,Black,Even,High,Column 1
1151,29,Dozen 3,Black,Odd,High,Column 2
1152,30,Dozen 3,Red,Even,High,Column 3
1153,27,Dozen 3,Red,Odd,High,Column 3
1154,30,Dozen 3,Red,Even,High,Column 3
1155,16,Dozen 2,Red,Even,Low,Column 1
1156,1,Dozen 1,Red,Odd,Low,Column 1
1157,2,Dozen 1,Black,Even,Low,Column 2
1158,5,Dozen 1,Red,Odd,Low,Column 2
1159,16,Dozen 2,Red,Even,Low,Column 1
1160,4,Dozen 1,Black,Even,Low,Column 1
1161,28,Dozen 3,Black,Even,High,Column 1
1162,36,Dozen 3,Red,Even,High,Column 3
1163,4,Dozen 1,Black,Even,Low,Column 1
1164,19,Dozen 2,Red,Odd,High,Column 1
1165,12,Dozen 1,Red,Even,Low,Column 3
1166,13,Dozen 2,Black,Odd,Low,Column 1
1167,31,Dozen 3,Black,Odd,High,Column 1
1168,21,Dozen 2,Red,Odd,High,Column 3
1169,1,Dozen 1,Red,Odd,Low,Column 1
1170,36,Dozen 3,Red,Even,High,Column 3
1171,21,Dozen 2,Red,Odd,High,Column 3
1172,36,Dozen 3,Red,Even,High,Column 3
1173,33,Dozen 3,Black,Odd,High,Column 3
1174,17,Dozen 2,Black,Odd,Low,Column 2
1175,15,Dozen 2,Black,Odd,Low,Column 3
1176,26,Dozen 3,Black,Even,High,Column 2
1177,26,Dozen 3,Black,Even,High,Column 2
1178,16,Dozen 2,Red,Even,Low,Column 1
1179,0,0,0,0,0,0
1180,14,Dozen 2,Red,Even,Low,Column 2
1181,22,Dozen 2,Black,Even,High,Column 1
1182,27,Dozen 3,Red,Odd,High,Column 3
1183,12,Dozen 1,Red,Even,Low,Column 3
1184,0,0,0,0,0,0
1185,1,Dozen 1,Red,Odd,Low,Column 1
1186,15,Dozen 2,Black,Odd,Low,Column 3
1187,12,Dozen 1,Red,Even,Low,Column 3
1188,19,Dozen 2,Red,Odd,High,Column 1
1189,15,Dozen 2,Black,Odd,Low,Column 3
1190,10,Dozen 1,Black,Even,Low,Column 1
1191,18,Dozen 2,Red,Even,Low,Column 3
1192,22,Dozen 2,Black,Even,High,Column 1
1193,13,Dozen 2,Black,Odd,Low,Column 1
1194,21,Dozen 2,Red,Odd,High,Column 3
1195,26,Dozen 3,Black,Even,High,Column 2
1196,5,Dozen 1,Red,Odd,Low,Column 2
1197,0,0,0,0,0,0
1198,11,Dozen 1,Black,Odd,Low,Column 2
1199,22,Dozen 2,Black,Even,High,Column 1
1200,22,Dozen 2,Black,Even,High,Column 1
1201,21,Dozen 2,Red,Odd,High,Column 3
1202,5,Dozen 1,Red,Odd,Low,Column 2
1203,1,Dozen 1,Red,Odd,Low,Column 1
1204,23,Dozen 2,Red,Odd,High,Column 2
1205,2,Dozen 1,Black,Even,Low,Column 2
1206,9,Dozen 1,Red,Odd,Low,Column 3
1207,29,Dozen 3,Black,Odd,High,Column 2
1208,1,Dozen 1,Red,Odd,Low,Column 1
1209,4,Dozen 1,Black,Even,Low,Column 1
1210,19,Dozen 2,Red,Odd,High,Column 1
1211,5,Dozen 1,Red,Odd,Low,Column 2
1212,15,Dozen 2,Black,Odd,Low,Column 3
1213,25,Dozen 3,Red,Odd,High,Column 1
1214,8,Dozen 1,Black,Even,Low,Column 2
1215,4,Dozen 1,Black,Even,Low,Column 1
1216,22,Dozen 2,Black,Even,High,Column 1
1217,32,Dozen 3,Red,Even,High,Column 2
1218,35,Dozen 3,Black,Odd,High,Column 2
1219,1,Dozen 1,Red,Odd,Low,Column 1
1220,20,Dozen 2,Black,Even,High,Column 2
1221,20,Dozen 2,Black,Even,High,Column 2
1222,6,Dozen 1,Black,Even,Low,Column 3
1223,30,Dozen 3,Red,Even,High,Column 3
1224,3,Dozen 1,Red,Odd,Low,Column 3
1225,4,Dozen 1,Black,Even,Low,Column 1
1226,2,Dozen 1,Black,Even,Low,Column 2
1227,25,Dozen 3,Red,Odd,High,Column 1
1228,27,Dozen 3,Red,Odd,High,Column 3
1229,11,Dozen 1,Black,Odd,Low,Column 2
1230,20,Dozen 2,Black,Even,High,Column 2
1231,31,Dozen 3,Black,Odd,High,Column 1
1232,30,Dozen 3,Red,Even,High,Column 3
1233,18,Dozen 2,Red,Even,Low,Column 3
1234,12,Dozen 1,Red,Even,Low,Column 3
1235,0,0,0,0,0,0
1236,19,Dozen 2,Red,Odd,High,Column 1
1237,35,Dozen 3,Black,Odd,High,Column 2
1238,32,Dozen 3,Red,Even,High,Column 2
1239,24,Dozen 2,Black,Even,High,Column 3
1240,26,Dozen 3,Black,Even,High,Column 2
1241,33,Dozen 3,Black,Odd,High,Column 3
1242,31,Dozen 3,Black,Odd,High,Column 1
1243,9,Dozen 1,Red,Odd,Low,Column 3
1244,7,Dozen 1,Red,Odd,Low,Column 1
1245,16,Dozen 2,Red,Even,Low,Column 1
1246,32,Dozen 3,Red,Even,High,Column 2
1247,29,Dozen 3,Black,Odd,High,Column 2
1248,13,Dozen 2,Black,Odd,Low,Column 1
1249,22,Dozen 2,Black,Even,High,Column 1
1250,23,Dozen 2,Red,Odd,High,Column 2
1251,32,Dozen 3,Red,Even,High,Column 2
1252,4,Dozen 1,Black,Even,Low,Column 1
1253,28,Dozen 3,Black,Even,High,Column 1
1254,23,Dozen 2,Red,Odd,High,Column 2
1255,26,Dozen 3,Black,Even,High,Column 2
1256,33,Dozen 3,Black,Odd,High,Column 3
1257,4,Dozen 1,Black,Even,Low,Column 1
1258,2,Dozen 1,Black,Even,Low,Column 2
1259,35,Dozen 3,Black,Odd,High,Column 2
1260,4,Dozen 1,Black,Even,Low,Column 1
1261,4,Dozen 1,Black,Even,Low,Column 1
1262,23,Dozen 2,Red,Odd,High,Column 2
1263,36,Dozen 3,Red,Even,High,Column 3
1264,18,Dozen 2,Red,Even,Low,Column 3
1265,11,Dozen 1,Black,Odd,Low,Column 2
1266,20,Dozen 2,Black,Even,High,Column 2
1267,12,Dozen 1,Red,Even,Low,Column 3
1268,22,Dozen 2,Black,Even,High,Column 1
1269,19,Dozen 2,Red,Odd,High,Column 1
1270,21,Dozen 2,Red,Odd,High,Column 3
1271,34,Dozen 3,Red,Even,High,Column 1
1272,29,Dozen 3,Black,Odd,High,Column 2
1273,30,Dozen 3,Red,Even,High,Column 3
1274,3,Dozen 1,Red,Odd,Low,Column 3
1275,24,Dozen 2,Black,Even,High,Column 3
1276,21,Dozen 2,Red,Odd,High,Column 3
1277,22,Dozen 2,Black,Even,High,Column 1
1278,22,Dozen 2,Black,Even,High,Column 1
1279,22,Dozen 2,Black,Even,High,Column 1
1280,17,Dozen 2,Black,Odd,Low,Column 2
1281,18,Dozen 2,Red,Even,Low,Column 3
1282,9,Dozen 1,Red,Odd,Low,Column 3
1283,27,Dozen 3,Red,Odd,High,Column 3
1284,15,Dozen 2,Black,Odd,Low,Column 3
1285,24,Dozen 2,Black,Even,High,Column 3
1286,23,Dozen 2,Red,Odd,High,Column 2
1287,6,Dozen 1,Black,Even,Low,Column 3
1288,14,Dozen 2,Red,Even,Low,Column 2
1289,15,Dozen 2,Black,Odd,Low,Column 3
1290,22,Dozen 2,Black,Even,High,Column 1
1291,4,Dozen 1,Black,Even,Low,Column 1
1292,13,Dozen 2,Black,Odd,Low,Column 1
1293,23,Dozen 2,Red,Odd,High,Column 2
1294,15,Dozen 2,Black,Odd,Low,Column 3
1295,5,Dozen 1,Red,Odd,Low,Column 2
1296,10,Dozen 1,Black,Even,Low,Column 1
1297,10,Dozen 1,Black,Even,Low,Column 1
1298,0,0,0,0,0,0
1299,32,Dozen 3,Red,Even,High,Column 2
1300,4,Dozen 1,Black,Even,Low,Column 1
1301,2,Dozen 1,Black,Even,Low,Column 2
1302,1,Dozen 1,Red,Odd,Low,Column 1
1303,36,Dozen 3,Red,Even,High,Column 3
1304,30,Dozen 3,Red,Even,High,Column 3
1305,17,Dozen 2,Black,Odd,Low,Column 2
1306,24,Dozen 2,Black,Even,High,Column 3
1307,1,Dozen 1,Red,Odd,Low,Column 1
1308,6,Dozen 1,Black,Even,Low,Column 3
1309,3,Dozen 1,Red,Odd,Low,Column 3
1310,11,Dozen 1,Black,Odd,Low,Column 2
1311,30,Dozen 3,Red,Even,High,Column 3
1312,14,Dozen 2,Red,Even,Low,Column 2
1313,2,Dozen 1,Black,Even,Low,Column 2
1314,32,Dozen 3,Red,Even,High,Column 2
1315,26,Dozen 3,Black,Even,High,Column 2
1316,25,Dozen 3,Red,Odd,High,Column 1
1317,6,Dozen 1,Black,Even,Low,Column 3
1318,0,0,0,0,0,0
1319,19,Dozen 2,Red,Odd,High,Column 1
1320,2,Dozen 1,Black,Even,Low,Column 2
1321,0,0,0,0,0,0
1322,18,Dozen 2,Red,Even,Low,Column 3
1323,10,Dozen 1,Black,Even,Low,Column 1
1324,19,Dozen 2,Red,Odd,High,Column 1
1325,34,Dozen 3,Red,Even,High,Column 1
1326,15,Dozen 2,Black,Odd,Low,Column 3
1327,33,Dozen 3,Black,Odd,High,Column 3
1328,6,Dozen 1,Black,Even,Low,Column 3
1329,4,Dozen 1,Black,Even,Low,Column 1
1330,3,Dozen 1,Red,Odd,Low,Column 3
1331,10,Dozen 1,Black,Even,Low,Column 1
1332,35,Dozen 3,Black,Odd,High,Column 2
1333,24,Dozen 2,Black,Even,High,Column 3
1334,3,Dozen 1,Red,Odd,Low,Column 3
1335,1,Dozen 1,Red,Odd,Low,Column 1
1336,2,Dozen 1,Black,Even,Low,Column 2
1337,31,Dozen 3,Black,Odd,High,Column 1
1338,17,Dozen 2,Black,Odd,Low,Column 2
1339,4,Dozen 1,Black,Even,Low,Column 1
1340,5,Dozen 1,Red,Odd,Low,Column 2
1341,2,Dozen 1,Black,Even,Low,Column 2
1342,15,Dozen 2,Black,Odd,Low,Column 3
1343,16,Dozen 2,Red,Even,Low,Column 1
1344,22,Dozen 2,Black,Even,High,Column 1
1345,24,Dozen 2,Black,Even,High,Column 3
1346,19,Dozen 2,Red,Odd,High,Column 1
1347,11,Dozen 1,Black,Odd,Low,Column 2
1348,16,Dozen 2,Red,Even,Low,Column 1
1349,30,Dozen 3,Red,Even,High,Column 3
1350,28,Dozen 3,Black,Even,High,Column 1
1351,32,Dozen 3,Red,Even,High,Column 2
1352,36,Dozen 3,Red,Even,High,Column 3
1353,4,Dozen 1,Black,Even,Low,Column 1
1354,31,Dozen 3,Black,Odd,High,Column 1
1355,15,Dozen 2,Black,Odd,Low,Column 3
1356,9,Dozen 1,Red,Odd,Low,Column 3
1357,15,Dozen 2,Black,Odd,Low,Column 3
1358,18,Dozen 2,Red,Even,Low,Column 3
1359,4,Dozen 1,Black,Even,Low,Column 1
1360,7,Dozen 1,Red,Odd,Low,Column 1
1361,17,Dozen 2,Black,Odd,Low,Column 2
1362,28,Dozen 3,Black,Even,High,Column 1
1363,0,0,0,0,0,0
1364,17,Dozen 2,Black,Odd,Low,Column 2
1365,21,Dozen 2,Red,Odd,High,Column 3
1366,11,Dozen 1,Black,Odd,Low,Column 2
1367,30,Dozen 3,Red,Even,High,Column 3
1368,25,Dozen 3,Red,Odd,High,Column 1
1369,17,Dozen 2,Black,Odd,Low,Column 2
1370,15,Dozen 2,Black,Odd,Low,Column 3
1371,22,Dozen 2,Black,Even,High,Column 1
1372,26,Dozen 3,Black,Even,High,Column 2
1373,35,Dozen 3,Black,Odd,High,Column 2
1374,28,Dozen 3,Black,Even,High,Column 1
1375,31,Dozen 3,Black,Odd,High,Column 1
1376,4,Dozen 1,Black,Even,Low,Column 1
1377,30,Dozen 3,Red,Even,High,Column 3
1378,36,Dozen 3,Red,Even,High,Column 3
1379,25,Dozen 3,Red,Odd,High,Column 1
1380,27,Dozen 3,Red,Odd,High,Column 3
1381,31,Dozen 3,Black,Odd,High,Column 1
1382,3,Dozen 1,Red,Odd,Low,Column 3
1383,33,Dozen 3,Black,Odd,High,Column 3
1384,25,Dozen 3,Red,Odd,High,Column 1
1385,35,Dozen 3,Black,Odd,High,Column 2
1386,0,0,0,0,0,0
1387,1,Dozen 1,Red,Odd,Low,Column 1
1388,18,Dozen 2,Red,Even,Low,Column 3
1389,32,Dozen 3,Red,Even,High,Column 2
1390,7,Dozen 1,Red,Odd,Low,Column 1
1391,29,Dozen 3,Black,Odd,High,Column 2
1392,26,Dozen 3,Black,Even,High,Column 2
1393,36,Dozen 3,Red,Even,High,Column 3
1394,0,0,0,0,0,0
1395,30,Dozen 3,Red,Even,High,Column 3
1396,7,Dozen 1,Red,Odd,Low,Column 1
1397,29,Dozen 3,Black,Odd,High,Column 2
1398,21,Dozen 2,Red,Odd,High,Column 3
1399,22,Dozen 2,Black,Even,High,Column 1
1400,1,Dozen 1,Red,Odd,Low,Column 1
1401,13,Dozen 2,Black,Odd,Low,Column 1
1402,15,Dozen 2,Black,Odd,Low,Column 3
1403,5,Dozen 1,Red,Odd,Low,Column 2
1404,11,Dozen 1,Black,Odd,Low,Column 2
1405,2,Dozen 1,Black,Even,Low,Column 2
1406,9,Dozen 1,Red,Odd,Low,Column 3
1407,30,Dozen 3,Red,Even,High,Column 3
1408,16,Dozen 2,Red,Even,Low,Column 1
1409,8,Dozen 1,Black,Even,Low,Column 2
1410,19,Dozen 2,Red,Odd,High,Column 1
1411,28,Dozen 3,Black,Even,High,Column 1
1412,29,Dozen 3,Black,Odd,High,Column 2
1413,21,Dozen 2,Red,Odd,High,Column 3
1414,33,Dozen 3,Black,Odd,High,Column 3
1415,0,0,0,0,0,0
1416,35,Dozen 3,Black,Odd,High,Column 2
1417,34,Dozen 3,Red,Even,High,Column 1
1418,32,Dozen 3,Red,Even,High,Column 2
1419,11,Dozen 1,Black,Odd,Low,Column 2
1420,27,Dozen 3,Red,Odd,High,Column 3
1421,28,Dozen 3,Black,Even,High,Column 1
1422,10,Dozen 1,Black,Even,Low,Column 1
1423,13,Dozen 2,Black,Odd,Low,Column 1
1424,7,Dozen 1,Red,Odd,Low,Column 1
1425,0,0,0,0,0,0
1426,4,Dozen 1,Black,Even,Low,Column 1
1427,15,Dozen 2,Black,Odd,Low,Column 3
1428,0,0,0,0,0,0
1429,25,Dozen 3,Red,Odd,High,Column 1
1430,4,Dozen 1,Black,Even,Low,Column 1
1431,34,Dozen 3,Red,Even,High,Column 1
1432,25,Dozen 3,Red,Odd,High,Column 1
1433,22,Dozen 2,Black,Even,High,Column 1
1434,17,Dozen 2,Black,Odd,Low,Column 2
1435,14,Dozen 2,Red,Even,Low,Column 2
1436,17,Dozen 2,Black,Odd,Low,Column 2
1437,15,Dozen 2,Black,Odd,Low,Column 3
1438,13,Dozen 2,Black,Odd,Low,Column 1
1439,4,Dozen 1,Black,Even,Low,Column 1
1440,34,Dozen 3,Red,Even,High,Column 1
1441,36,Dozen 3,Red,Even,High,Column 3
1442,12,Dozen 1,Red,Even,Low,Column 3
1443,36,Dozen 3,Red,Even,High,Column 3
1444,15,Dozen 2,Black,Odd,Low,Column 3
1445,30,Dozen 3,Red,Even,High,Column 3
1446,5,Dozen 1,Red,Odd,Low,Column 2
1447,19,Dozen 2,Red,Odd,High,Column 1
1448,24,Dozen 2,Black,Even,High,Column 3
1449,9,Dozen 1,Red,Odd,Low,Column 3
1450,32,Dozen 3,Red,Even,High,Column 2
1451,20,Dozen 2,Black,Even,High,Column 2
1452,28,Dozen 3,Black,Even,High,Column 1
1453,1,Dozen 1,Red,Odd,Low,Column 1
1454,15,Dozen 2,Black,Odd,Low,Column 3
1455,36,Dozen 3,Red,Even,High,Column 3
1456,22,Dozen 2,Black,Even,High,Column 1
1457,10,Dozen 1,Black,Even,Low,Column 1
1458,11,Dozen 1,Black,Odd,Low,Column 2
1459,22,Dozen 2,Black,Even,High,Column 1
1460,34,Dozen 3,Red,Even,High,Column 1
1461,0,0,0,0,0,0
1462,22,Dozen 2,Black,Even,High,Column 1
1463,10,Dozen 1,Black,Even,Low,Column 1
1464,23,Dozen 2,Red,Odd,High,Column 2
1465,12,Dozen 1,Red,Even,Low,Column 3
1466,2,Dozen 1,Black,Even,Low,Column 2
1467,3,Dozen 1,Red,Odd,Low,Column 3
1468,17,Dozen 2,Black,Odd,Low,Column 2
1469,26,Dozen 3,Black,Even,High,Column 2
1470,29,Dozen 3,Black,Odd,High,Column 2
1471,20,Dozen 2,Black,Even,High,Column 2
1472,21,Dozen 2,Red,Odd,High,Column 3
1473,7,Dozen 1,Red,Odd,Low,Column 1
1474,33,Dozen 3,Black,Odd,High,Column 3
1475,9,Dozen 1,Red,Odd,Low,Column 3
1476,21,Dozen 2,Red,Odd,High,Column 3
1477,25,Dozen 3,Red,Odd,High,Column 1
1478,32,Dozen 3,Red,Even,High,Column 2
1479,15,Dozen 2,Black,Odd,Low,Column 3
1480,0,0,0,0,0,0
1481,4,Dozen 1,Black,Even,Low,Column 1
1482,17,Dozen 2,Black,Odd,Low,Column 2
1483,11,Dozen 1,Black,Odd,Low,Column 2
1484,13,Dozen 2,Black,Odd,Low,Column 1
1485,13,Dozen 2,Black,Odd,Low,Column 1
1486,5,Dozen 1,Red,Odd,Low,Column 2
1487,5,Dozen 1,Red,Odd,Low,Column 2
1488,33,Dozen 3,Black,Odd,High,Column 3
1489,0,0,0,0,0,0
1490,16,Dozen 2,Red,Even,Low,Column 1
1491,18,Dozen 2,Red,Even,Low,Column 3
1492,8,Dozen 1,Black,Even,Low,Column 2
1493,0,0,0,0,0,0
1494,0,0,0,0,0,0
1495,6,Dozen 1,Black,Even,Low,Column 3
1496,8,Dozen 1,Black,Even,Low,Column 2
1497,20,Dozen 2,Black,Even,High,Column 2
1498,27,Dozen 3,Red,Odd,High,Column 3
1499,0,0,0,0,0,0
1500,33,Dozen 3,Black,Odd,High,Column 3
1501,14,Dozen 2,Red,Even,Low,Column 2
1502,7,Dozen 1,Red,Odd,Low,Column 1
1503,7,Dozen 1,Red,Odd,Low,Column 1
1504,24,Dozen 2,Black,Even,High,Column 3
1505,32,Dozen 3,Red,Even,High,Column 2
1506,23,Dozen 2,Red,Odd,High,Column 2
1507,10,Dozen 1,Black,Even,Low,Column 1
1508,24,Dozen 2,Black,Even,High,Column 3
1509,5,Dozen 1,Red,Odd,Low,Column 2
1510,17,Dozen 2,Black,Odd,Low,Column 2
1511,21,Dozen 2,Red,Odd,High,Column 3
1512,1,Dozen 1,Red,Odd,Low,Column 1
1513,23,Dozen 2,Red,Odd,High,Column 2
1514,3,Dozen 1,Red,Odd,Low,Column 3
1515,12,Dozen 1,Red,Even,Low,Column 3
1516,13,Dozen 2,Black,Odd,Low,Column 1
1517,9,Dozen 1,Red,Odd,Low,Column 3
1518,14,Dozen 2,Red,Even,Low,Column 2
1519,10,Dozen 1,Black,Even,Low,Column 1
1520,16,Dozen 2,Red,Even,Low,Column 1
1521,32,Dozen 3,Red,Even,High,Column 2
1522,6,Dozen 1,Black,Even,Low,Column 3
1523,7,Dozen 1,Red,Odd,Low,Column 1
1524,16,Dozen 2,Red,Even,Low,Column 1
1525,20,Dozen 2,Black,Even,High,Column 2
1526,26,Dozen 3,Black,Even,High,Column 2
1527,31,Dozen 3,Black,Odd,High,Column 1
1528,13,Dozen 2,Black,Odd,Low,Column 1
1529,35,Dozen 3,Black,Odd,High,Column 2
1530,3,Dozen 1,Red,Odd,Low,Column 3
1531,34,Dozen 3,Red,Even,High,Column 1
1532,36,Dozen 3,Red,Even,High,Column 3
1533,23,Dozen 2,Red,Odd,High,Column 2
1534,28,Dozen 3,Black,Even,High,Column 1
1535,26,Dozen 3,Black,Even,High,Column 2
1536,29,Dozen 3,Black,Odd,High,Column 2
1537,29,Dozen 3,Black,Odd,High,Column 2
1538,28,Dozen 3,Black,Even,High,Column 1
1539,17,Dozen 2,Black,Odd,Low,Column 2
1540,9,Dozen 1,Red,Odd,Low,Column 3
1541,5,Dozen 1,Red,Odd,Low,Column 2
1542,36,Dozen 3,Red,Even,High,Column 3
1543,8,Dozen 1,Black,Even,Low,Column 2
1544,25,Dozen 3,Red,Odd,High,Column 1
1545,1,Dozen 1,Red,Odd,Low,Column 1
1546,32,Dozen 3,Red,Even,High,Column 2
1547,20,Dozen 2,Black,Even,High,Column 2
1548,12,Dozen 1,Red,Even,Low,Column 3
1549,31,Dozen 3,Black,Odd,High,Column 1
1550,28,Dozen 3,Black,Even,High,Column 1
1551,31,Dozen 3,Black,Odd,High,Column 1
1552,25,Dozen 3,Red,Odd,High,Column 1
1553,23,Dozen 2,Red,Odd,High,Column 2
1554,30,Dozen 3,Red,Even,High,Column 3
1555,29,Dozen 3,Black,Odd,High,Column 2
1556,18,Dozen 2,Red,Even,Low,Column 3
1557,16,Dozen 2,Red,Even,Low,Column 1
1558,35,Dozen 3,Black,Odd,High,Column 2
1559,11,Dozen 1,Black,Odd,Low,Column 2
1560,18,Dozen 2,Red,Even,Low,Column 3
1561,4,Dozen 1,Black,Even,Low,Column 1
1562,6,Dozen 1,Black,Even,Low,Column 3
1563,20,Dozen 2,Black,Even,High,Column 2
1564,21,Dozen 2,Red,Odd,High,Column 3
1565,8,Dozen 1,Black,Even,Low,Column 2
1566,7,Dozen 1,Red,Odd,Low,Column 1
1567,29,Dozen 3,Black,Odd,High,Column 2
1568,10,Dozen 1,Black,Even,Low,Column 1
1569,1,Dozen 1,Red,Odd,Low,Column 1
1570,20,Dozen 2,Black,Even,High,Column 2
1571,22,Dozen 2,Black,Even,High,Column 1
1572,36,Dozen 3,Red,Even,High,Column 3
1573,34,Dozen 3,Red,Even,High,Column 1
1574,17,Dozen 2,Black,Odd,Low,Column 2
1575,29,Dozen 3,Black,Odd,High,Column 2
1576,23,Dozen 2,Red,Odd,High,Column 2
1577,0,0,0,0,0,0
1578,13,Dozen 2,Black,Odd,Low,Column 1
1579,19,Dozen 2,Red,Odd,High,Column 1
1580,10,Dozen 1,Black,Even,Low,Column 1
1581,25,Dozen 3,Red,Odd,High,Column 1
1582,8,Dozen 1,Black,Even,Low,Column 2
1583,11,Dozen 1,Black,Odd,Low,Column 2
1584,2,Dozen 1,Black,Even,Low,Column 2
1585,3,Dozen 1,Red,Odd,Low,Column 3
1586,5,Dozen 1,Red,Odd,Low,Column 2
1587,7,Dozen 1,Red,Odd,Low,Column 1
1588,12,Dozen 1,Red,Even,Low,Column 3
1589,15,Dozen 2,Black,Odd,Low,Column 3
1590,1,Dozen 1,Red,Odd,Low,Column 1
1591,6,Dozen 1,Black,Even,Low,Column 3
1592,8,Dozen 1,Black,Even,Low,Column 2
1593,5,Dozen 1,Red,Odd,Low,Column 2
1594,1,Dozen 1,Red,Odd,Low,Column 1
1595,13,Dozen 2,Black,Odd,Low,Column 1
1596,8,Dozen 1,Black,Even,Low,Column 2
1597,1,Dozen 1,Red,Odd,Low,Column 1
1598,18,Dozen 2,Red,Even,Low,Column 3
1599,18,Dozen 2,Red,Even,Low,Column 3
1600,13,Dozen 2,Black,Odd,Low,Column 1
1601,28,Dozen 3,Black,Even,High,Column 1
1602,20,Dozen 2,Black,Even,High,Column 2
1603,34,Dozen 3,Red,Even,High,Column 1
1604,19,Dozen 2,Red,Odd,High,Column 1
1605,33,Dozen 3,Black,Odd,High,Column 3
1606,5,Dozen 1,Red,Odd,Low,Column 2
1607,9,Dozen 1,Red,Odd,Low,Column 3
1608,14,Dozen 2,Red,Even,Low,Column 2
1609,28,Dozen 3,Black,Even,High,Column 1
1610,20,Dozen 2,Black,Even,High,Column 2
1611,20,Dozen 2,Black,Even,High,Column 2
1612,10,Dozen 1,Black,Even,Low,Column 1
1613,4,Dozen 1,Black,Even,Low,Column 1
1614,34,Dozen 3,Red,Even,High,Column 1
1615,24,Dozen 2,Black,Even,High,Column 3
1616,36,Dozen 3,Red,Even,High,Column 3
1617,4,Dozen 1,Black,Even,Low,Column 1
1618,26,Dozen 3,Black,Even,High,Column 2
1619,21,Dozen 2,Red,Odd,High,Column 3
1620,21,Dozen 2,Red,Odd,High,Column 3
1621,10,Dozen 1,Black,Even,Low,Column 1
1622,6,Dozen 1,Black,Even,Low,Column 3
1623,7,Dozen 1,Red,Odd,Low,Column 1
1624,19,Dozen 2,Red,Odd,High,Column 1
1625,9,Dozen 1,Red,Odd,Low,Column 3
1626,11,Dozen 1,Black,Odd,Low,Column 2
1627,16,Dozen 2,Red,Even,Low,Column 1
1628,27,Dozen 3,Red,Odd,High,Column 3
1629,21,Dozen 2,Red,Odd,High,Column 3
1630,18,Dozen 2,Red,Even,Low,Column 3
1631,21,Dozen 2,Red,Odd,High,Column 3
1632,5,Dozen 1,Red,Odd,Low,Column 2
1633,35,Dozen 3,Black,Odd,High,Column 2
1634,23,Dozen 2,Red,Odd,High,Column 2
1635,20,Dozen 2,Black,Even,High,Column 2
1636,23,Dozen 2,Red,Odd,High,Column 2
1637,18,Dozen 2,Red,Even,Low,Column 3
1638,27,Dozen 3,Red,Odd,High,Column 3
1639,17,Dozen 2,Black,Odd,Low,Column 2
1640,16,Dozen 2,Red,Even,Low,Column 1
1641,28,Dozen 3,Black,Even,High,Column 1
1642,12,Dozen 1,Red,Even,Low,Column 3
1643,7,Dozen 1,Red,Odd,Low,Column 1
1644,25,Dozen 3,Red,Odd,High,Column 1
1645,25,Dozen 3,Red,Odd,High,Column 1
1646,32,Dozen 3,Red,Even,High,Column 2
1647,1,Dozen 1,Red,Odd,Low,Column 1
1648,26,Dozen 3,Black,Even,High,Column 2
1649,32,Dozen 3,Red,Even,High,Column 2
1650,34,Dozen 3,Red,Even,High,Column 1
1651,7,Dozen 1,Red,Odd,Low,Column 1
1652,13,Dozen 2,Black,Odd,Low,Column 1
1653,30,Dozen 3,Red,Even,High,Column 3
1654,6,Dozen 1,Black,Even,Low,Column 3
1655,19,Dozen 2,Red,Odd,High,Column 1
1656,4,Dozen 1,Black,Even,Low,Column 1
1657,12,Dozen 1,Red,Even,Low,Column 3
1658,24,Dozen 2,Black,Even,High,Column 3
1659,4,Dozen 1,Black,Even,Low,Column 1
1660,31,Dozen 3,Black,Odd,High,Column 1
1661,19,Dozen 2,Red,Odd,High,Column 1
1662,2,Dozen 1,Black,Even,Low,Column 2
1663,0,0,0,0,0,0
1664,32,Dozen 3,Red,Even,High,Column 2
1665,24,Dozen 2,Black,Even,High,Column 3
1666,14,Dozen 2,Red,Even,Low,Column 2
1667,30,Dozen 3,Red,Even,High,Column 3
1668,15,Dozen 2,Black,Odd,Low,Column 3
1669,0,0,0,0,0,0
1670,0,0,0,0,0,0
